id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type,room_type,first_review,last_review,instant_bookable,has_availability
20604877,147252541.0,38.90007,-76.99026,100%,100%,4.0,5.0,2.5,4.0,$184.00,31.0,1125.0,0.0,0.0,15.0,290.0,197.0,2.0,0.0,4.94,4.95,4.9,4.96,4.95,4.79,4.89,2.0,2.0,0.0,2.09,124.0,22816.0,2.0,3.0,0.0,31.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,26/09/2017,31/03/2025,f,t
20617856,9265084.0,38.9453,-77.08925,100%,96%,1.0,3.0,1.0,2.0,$105.00,2.0,90.0,2.0,20.0,30.0,275.0,366.0,51.0,3.0,4.92,4.97,4.98,4.99,4.97,4.95,4.89,1.0,1.0,0.0,3.91,255.0,26775.0,1.0,1.0,0.0,2.0,90.0,Entire guest suite,"Washington, DC",within a few hours,t,t,"Friendship Heights, American University Park, Tenleytown",Entire guest suite,Entire home/apt,09/10/2017,02/06/2025,f,t
20722572,95921344.0,38.89004,-76.99218,100%,0%,2.0,4.0,1.0,1.0,$86.00,31.0,1125.0,0.0,0.0,0.0,171.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1.0,1.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within a day,f,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,27/10/2018,16/12/2019,f,t
20769447,148703825.0,38.88922,-76.99256,100%,98%,2.0,2.0,1.0,2.0,$157.00,2.0,60.0,8.0,8.0,8.0,8.0,311.0,44.0,3.0,4.92,4.94,4.91,4.98,4.97,4.98,4.9,1.0,1.0,0.0,3.36,255.0,40035.0,1.0,2.0,0.0,7.4,1125.0,Entire guest suite,,within an hour,t,t,"Capitol Hill, Lincoln Park",Entire guest suite,Entire home/apt,12/11/2017,04/06/2025,f,t
20773444,54126082.0,38.89184,-76.99908,100%,99%,10.0,2.0,1.0,1.0,$158.00,4.0,29.0,16.0,46.0,72.0,342.0,221.0,9.0,0.0,4.72,4.8,4.84,4.87,4.79,4.95,4.76,4.0,4.0,0.0,2.35,72.0,11376.0,1.0,4.0,0.0,4.4,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,26/09/2017,27/03/2025,f,t
20779267,54126082.0,38.89346,-76.99714,100%,99%,10.0,6.0,,,,3.0,29.0,11.0,31.0,50.0,304.0,150.0,15.0,1.0,4.75,4.76,4.79,4.93,4.79,4.93,4.7,4.0,4.0,0.0,1.59,90.0,,2.0,4.0,0.0,3.8,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,11/09/2017,03/06/2025,f,t
20846063,146624030.0,38.877,-76.98814,94%,94%,18.0,4.0,,,,1.0,365.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,4.29,4.47,4.47,4.71,4.82,4.71,4.35,11.0,0.0,2.0,0.18,0.0,,,13.0,7.0,1.0,365.0,Private room in home,"Washington, DC",within an hour,f,t,"Near Southeast, Navy Yard",Private room in home,Private room,13/09/2017,02/04/2023,f,t
20850883,601702.0,38.9135,-77.01514,,,1.0,6.0,,,,3.0,1125.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,4.97,5.0,4.97,5.0,5.0,4.89,4.91,1.0,1.0,0.0,0.71,0.0,,2.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,15/10/2017,29/03/2024,f,t
20929313,8043437.0,38.90443,-77.02746,100%,100%,7.0,1.0,1.0,1.0,$55.00,31.0,365.0,7.0,37.0,67.0,342.0,17.0,0.0,0.0,4.76,4.94,4.82,4.88,4.94,5.0,4.71,7.0,0.0,7.0,0.18,0.0,0.0,1.0,7.0,0.0,31.0,365.0,Private room in home,"Washington, DC",within an hour,f,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room in home,Private room,29/09/2017,13/03/2020,t,t
20957404,14692970.0,38.92446,-77.0421,100%,47%,14.0,3.0,1.0,2.0,$104.00,5.0,1125.0,12.0,42.0,72.0,180.0,29.0,6.0,2.0,4.62,4.52,4.69,4.34,4.62,4.97,4.48,5.0,5.0,0.0,0.31,60.0,6240.0,1.0,5.0,0.0,5.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,04/11/2017,31/05/2025,f,t
20968665,94884587.0,38.91648,-77.02868,100%,100%,3.0,4.0,1.0,2.0,$111.00,2.0,1125.0,6.0,12.0,23.0,280.0,467.0,71.0,4.0,4.96,4.96,4.94,4.97,4.99,4.95,4.86,1.0,1.0,0.0,5.0,255.0,28305.0,1.0,3.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,16/10/2017,31/05/2025,t,t
20969903,142639760.0,38.91726,-77.02594,100%,100%,1.0,6.0,,,,31.0,180.0,2.0,17.0,47.0,227.0,201.0,1.0,0.0,4.88,4.88,4.85,4.91,4.99,4.97,4.85,1.0,1.0,0.0,2.29,62.0,,2.0,1.0,0.0,31.0,180.0,Entire guest suite,"Washington, DC",within a few hours,t,f,"Howard University, Le Droit Park, Cardozo/Shaw",Entire guest suite,Entire home/apt,08/04/2018,12/12/2024,f,t
20983563,54077384.0,38.91114,-77.01358,100%,100%,3.0,7.0,,,,3.0,730.0,8.0,15.0,34.0,43.0,109.0,23.0,1.0,5.0,4.98,4.95,4.98,4.98,4.85,4.94,1.0,1.0,0.0,1.32,138.0,,3.0,2.0,0.0,3.1,730.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,03/09/2018,09/06/2025,f,t
20995225,95617504.0,38.94348,-77.09491,100%,97%,1.0,4.0,,,,2.0,1125.0,0.0,0.0,0.0,0.0,147.0,16.0,0.0,4.97,4.99,4.95,4.97,4.97,4.97,4.91,1.0,1.0,0.0,1.57,96.0,,1.0,1.0,0.0,2.0,1125.0,Entire guest suite,"Washington, DC",within an hour,f,t,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire guest suite,Entire home/apt,08/10/2017,04/05/2025,f,t
21012348,54126082.0,38.89229,-76.99726,100%,99%,10.0,2.0,1.0,1.0,$177.00,4.0,29.0,16.0,46.0,65.0,321.0,149.0,8.0,0.0,4.68,4.81,4.82,4.95,4.85,4.95,4.77,4.0,4.0,0.0,1.59,64.0,11328.0,1.0,4.0,0.0,4.4,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,15/10/2017,16/05/2025,f,t
21038479,146624030.0,38.87732,-76.98804,94%,94%,18.0,6.0,,,,1.0,1125.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,4.54,4.66,4.57,4.83,4.67,4.56,4.76,11.0,0.0,2.0,0.88,0.0,,,13.0,7.0,1.0,1125.0,Shared room in bed and breakfast,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Shared room in bed and breakfast,Shared room,08/10/2017,18/02/2023,f,t
21044002,146624030.0,38.87718,-76.98758,94%,94%,18.0,8.0,1.0,8.0,$26.00,1.0,90.0,2.0,2.0,23.0,298.0,74.0,1.0,0.0,4.45,4.59,4.45,4.7,4.53,4.49,4.66,11.0,0.0,2.0,0.8,6.0,156.0,1.0,13.0,7.0,1.0,90.0,Shared room in townhouse,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Shared room in townhouse,Shared room,18/11/2017,17/08/2024,f,t
21044104,146624030.0,38.8792,-76.98741,94%,94%,18.0,6.0,1.0,6.0,$28.00,1.0,90.0,15.0,43.0,73.0,348.0,76.0,1.0,0.0,4.38,4.47,4.16,4.57,4.53,4.43,4.46,11.0,0.0,2.0,0.81,6.0,168.0,1.0,13.0,7.0,1.0,90.0,Shared room in townhouse,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Shared room in townhouse,Shared room,08/10/2017,08/10/2024,f,t
21062208,5656.0,38.929,-77.03892,100%,100%,8.0,3.0,2.0,1.0,$65.00,1.0,30.0,13.0,42.0,54.0,54.0,101.0,10.0,0.0,4.74,4.73,4.57,4.78,4.87,4.81,4.75,7.0,0.0,7.0,1.08,60.0,3900.0,1.0,8.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2017,19/01/2025,t,t
21103562,3281515.0,38.91074753,-77.0298996,100%,100%,1.0,2.0,,,,3.0,27.0,6.0,20.0,46.0,90.0,165.0,42.0,3.0,4.94,4.95,4.93,4.96,5.0,4.98,4.84,1.0,1.0,0.0,1.85,252.0,,1.0,1.0,0.0,2.6,27.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,26/02/2018,03/06/2025,f,t
21106596,61953100.0,38.90231,-76.9958,100%,100%,3.0,4.0,1.0,2.0,$122.00,3.0,30.0,16.0,46.0,76.0,251.0,326.0,34.0,4.0,4.86,4.92,4.82,4.95,4.98,4.86,4.83,1.0,1.0,0.0,3.5,204.0,24888.0,1.0,2.0,0.0,3.0,30.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,23/10/2017,05/06/2025,t,t
21122879,20312243.0,38.88073,-76.9819,100%,100%,1.0,2.0,1.0,1.0,$121.00,2.0,1125.0,13.0,22.0,43.0,192.0,408.0,62.0,7.0,4.99,4.99,4.98,4.99,5.0,4.97,4.96,1.0,1.0,0.0,4.85,255.0,30855.0,1.0,1.0,0.0,2.0,1125.0,Entire guesthouse,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire guesthouse,Entire home/apt,21/07/2018,16/06/2025,t,t
21134013,86405650.0,38.92455,-77.03025,100%,98%,3.0,3.0,1.0,1.0,$109.00,3.0,1125.0,24.0,54.0,84.0,354.0,399.0,51.0,5.0,4.79,4.85,4.62,4.96,4.95,4.83,4.74,1.0,1.0,0.0,4.27,255.0,27795.0,1.0,1.0,0.0,3.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire townhouse,Entire home/apt,14/10/2017,16/06/2025,f,t
21160435,7882953.0,38.94672,-76.99333,100%,100%,4.0,1.0,1.0,1.0,$59.00,3.0,730.0,0.0,0.0,1.0,138.0,64.0,1.0,0.0,4.84,4.78,4.92,4.84,4.91,4.79,4.86,4.0,1.0,3.0,0.68,6.0,354.0,1.0,4.0,0.0,3.0,1125.0,Private room in home,"Washington, DC",within an hour,t,f,"North Michigan Park, Michigan Park, University Heights",Private room in home,Private room,05/10/2017,22/01/2025,t,t
21161218,152712129.0,38.94302,-77.06159,100%,39%,1.0,4.0,1.0,1.0,$175.00,2.0,60.0,21.0,44.0,73.0,331.0,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,1.0,1.0,0.0,0.42,18.0,3150.0,2.0,1.0,0.0,2.0,60.0,Entire rental unit,"Washington, DC",within an hour,f,t,"North Cleveland Park, Forest Hills, Van Ness",Entire rental unit,Entire home/apt,18/11/2024,17/03/2025,f,t
21177503,124782850.0,38.9119,-77.01638,100%,96%,21.0,5.0,1.0,3.0,$134.00,28.0,1125.0,21.0,37.0,37.0,109.0,47.0,13.0,1.0,4.68,4.66,4.62,4.91,4.89,4.89,4.72,7.0,4.0,3.0,0.51,255.0,34170.0,2.0,12.0,0.0,2.0,1125.0,Entire townhouse,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,03/11/2017,27/05/2025,f,t
21181175,45515061.0,38.94094,-77.0363,100%,100%,6.0,3.0,1.0,2.0,$150.00,1.0,31.0,21.0,51.0,81.0,356.0,171.0,2.0,1.0,4.65,4.75,4.53,4.92,4.77,4.8,4.63,1.0,1.0,0.0,1.87,12.0,1800.0,1.0,1.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,f,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,10/12/2017,08/06/2025,t,t
21185273,4280278.0,38.91088,-77.02675,80%,85%,11.0,2.0,,,,31.0,365.0,0.0,15.0,31.0,138.0,57.0,2.0,0.0,4.6,4.7,4.82,4.86,4.95,4.98,4.79,2.0,2.0,0.0,0.62,124.0,,1.0,5.0,0.0,31.0,365.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,15/11/2017,07/11/2024,f,t
21201876,69429712.0,38.91403549,-77.01114023,100%,97%,2.0,2.0,1.0,1.0,$105.00,3.0,28.0,21.0,51.0,81.0,356.0,137.0,22.0,2.0,4.93,4.96,4.96,4.93,4.94,4.8,4.91,1.0,1.0,0.0,2.01,132.0,13860.0,1.0,2.0,0.0,3.0,28.0,Entire condo,"Washington, DC",within an hour,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire condo,Entire home/apt,10/11/2019,09/06/2025,f,t
21282511,5487930.0,38.91187,-77.04554,94%,93%,45.0,2.0,2.5,1.0,$180.00,5.0,720.0,0.0,16.0,46.0,321.0,44.0,8.0,1.0,4.75,4.73,4.45,4.82,4.89,5.0,4.55,16.0,3.0,13.0,0.49,80.0,14400.0,1.0,19.0,0.0,3.0,1125.0,Private room in townhouse,"Washington, DC",within a few hours,t,t,"Dupont Circle, Connecticut Avenue/K Street",Private room in townhouse,Private room,13/01/2018,04/06/2025,t,t
21282988,71799021.0,38.90512,-76.98877,100%,83%,1.0,8.0,2.5,3.0,$342.00,2.0,29.0,14.0,28.0,58.0,327.0,234.0,26.0,4.0,4.85,4.91,4.66,4.97,4.97,4.74,4.75,1.0,1.0,0.0,2.53,156.0,53352.0,3.0,1.0,0.0,2.8,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire townhouse,Entire home/apt,16/11/2017,16/06/2025,t,t
21325478,44949993.0,38.92707,-77.02331,100%,98%,21.0,2.0,2.5,1.0,$63.00,31.0,1125.0,13.0,43.0,73.0,348.0,111.0,0.0,0.0,4.63,4.85,4.61,4.94,4.98,4.61,4.72,10.0,2.0,8.0,1.2,0.0,0.0,1.0,11.0,0.0,31.0,1125.0,Private room in townhouse,"Washington, DC",within a few hours,,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in townhouse,Private room,16/11/2017,12/08/2023,t,t
21326028,67317030.0,38.91084,-77.00718,100%,98%,4.0,6.0,,,,2.0,730.0,5.0,15.0,34.0,296.0,365.0,44.0,7.0,4.65,4.73,4.65,4.92,4.91,4.54,4.64,2.0,2.0,0.0,3.92,255.0,,3.0,3.0,0.0,2.0,730.0,Entire condo,,within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire condo,Entire home/apt,22/10/2017,16/06/2025,t,t
21368941,27152040.0,38.89292,-76.98007,100%,100%,1.0,2.0,1.0,2.0,$112.00,5.0,90.0,1.0,1.0,30.0,93.0,323.0,24.0,1.0,4.99,4.99,4.98,4.97,4.99,4.85,4.96,1.0,1.0,0.0,3.5,240.0,26880.0,1.0,1.0,0.0,5.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,15/11/2017,30/05/2025,t,t
21383659,146624030.0,38.87726,-76.98744,94%,94%,18.0,4.0,1.0,4.0,$99.00,1.0,365.0,24.0,51.0,81.0,187.0,26.0,2.0,0.0,4.04,4.12,3.96,4.35,4.15,4.23,4.12,11.0,0.0,2.0,0.28,12.0,1188.0,1.0,13.0,7.0,1.0,365.0,Private room in guesthouse,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Private room in guesthouse,Private room,22/10/2017,19/01/2025,f,t
21392155,28825130.0,38.90719,-77.04937,100%,96%,6.0,4.0,1.0,1.0,$110.00,28.0,1125.0,5.0,13.0,34.0,214.0,180.0,7.0,2.0,4.91,4.94,4.87,4.97,4.97,4.98,4.79,6.0,6.0,0.0,1.95,255.0,28050.0,1.0,6.0,0.0,25.4,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"West End, Foggy Bottom, GWU",Entire townhouse,Entire home/apt,11/11/2017,08/06/2025,f,t
21398898,146624030.0,38.87715,-76.98889,94%,94%,18.0,10.0,,,,1.0,365.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,4.5,4.67,4.53,4.89,4.75,4.69,4.75,11.0,0.0,2.0,0.39,0.0,,,13.0,7.0,1.0,365.0,Shared room in townhouse,"Washington, DC",within an hour,f,t,"Near Southeast, Navy Yard",Shared room in townhouse,Shared room,21/10/2017,12/05/2023,f,t
21422900,138787488.0,38.8935,-76.99832,100%,100%,3.0,1.0,1.0,1.0,$54.00,31.0,60.0,2.0,2.0,19.0,199.0,109.0,3.0,0.0,4.86,4.89,4.82,4.92,4.89,4.95,4.91,3.0,0.0,3.0,1.17,186.0,10044.0,1.0,3.0,0.0,31.0,60.0,Private room in townhouse,"Washington, DC",within a few hours,f,f,"Union Station, Stanton Park, Kingman Park",Private room in townhouse,Private room,31/10/2017,09/04/2025,f,t
21436977,6597874.0,38.92045,-77.0748,100%,85%,1.0,2.0,1.0,1.0,$79.00,2.0,31.0,8.0,12.0,30.0,30.0,295.0,43.0,5.0,4.96,4.98,4.98,4.98,4.99,4.92,4.93,1.0,1.0,0.0,3.23,255.0,20145.0,1.0,1.0,0.0,2.0,31.0,Entire guest suite,"Washington, DC",within a day,t,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire guest suite,Entire home/apt,16/12/2017,14/06/2025,f,t
21437643,3672670.0,38.8711,-77.01347,100%,100%,17.0,2.0,2.0,1.0,$90.00,1.0,29.0,23.0,53.0,83.0,250.0,312.0,23.0,6.0,4.41,4.65,4.41,4.86,4.82,4.35,4.43,13.0,0.0,13.0,3.37,138.0,12420.0,1.0,13.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,f,f,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room in home,Private room,11/11/2017,08/06/2025,t,t
21456367,26694024.0,38.9326,-77.03523,100%,98%,2.0,4.0,1.0,2.0,$115.00,2.0,29.0,12.0,28.0,45.0,204.0,380.0,43.0,1.0,4.84,4.92,4.92,4.87,4.89,4.84,4.89,1.0,1.0,0.0,4.08,255.0,29325.0,1.0,2.0,0.0,2.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire guest suite,Entire home/apt,26/10/2017,02/06/2025,f,t
21473043,150748953.0,38.89981,-77.05298,100%,100%,1.0,5.0,1.0,3.0,$150.00,31.0,1125.0,0.0,7.0,12.0,191.0,193.0,0.0,0.0,4.67,4.79,4.77,4.93,4.95,4.97,4.64,1.0,1.0,0.0,2.1,0.0,0.0,2.0,1.0,0.0,31.0,1125.0,Entire home,"Washington, DC",within a few hours,f,t,"West End, Foggy Bottom, GWU",Entire home,Entire home/apt,03/12/2017,21/12/2023,t,t
21473050,7405667.0,38.90684,-77.01213,100%,100%,2.0,4.0,1.0,2.0,$154.00,3.0,395.0,9.0,20.0,42.0,317.0,174.0,36.0,3.0,4.72,4.81,4.63,4.91,4.81,4.61,4.71,1.0,1.0,0.0,1.88,216.0,33264.0,2.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,15/11/2017,16/06/2025,f,t
21504736,1834705.0,38.90522,-76.98539,100%,89%,1.0,5.0,,,,3.0,30.0,0.0,0.0,0.0,0.0,113.0,17.0,0.0,4.82,4.91,4.9,4.95,4.96,4.64,4.79,1.0,1.0,0.0,1.27,102.0,,2.0,1.0,0.0,3.0,30.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire rental unit,Entire home/apt,04/03/2018,10/05/2025,f,t
21575396,11309130.0,38.91692,-77.00879,100%,100%,12.0,6.0,,,,3.0,1125.0,22.0,44.0,71.0,343.0,32.0,11.0,1.0,5.0,4.97,4.97,4.97,4.88,4.78,4.84,1.0,1.0,0.0,0.37,66.0,,3.0,5.0,0.0,3.0,1125.0,Entire home,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire home,Entire home/apt,07/04/2018,26/05/2025,f,t
21662190,3672670.0,38.8711,-77.01347,100%,100%,17.0,3.0,2.0,1.0,$92.00,1.0,29.0,25.0,53.0,83.0,261.0,370.0,18.0,5.0,4.39,4.57,4.39,4.75,4.81,4.35,4.37,13.0,0.0,13.0,4.0,108.0,9936.0,1.0,13.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,f,f,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Private room in home,Private room,10/11/2017,12/06/2025,t,t
21717185,158129211.0,38.96359,-77.01617,100%,84%,1.0,2.0,1.0,1.0,$72.00,2.0,45.0,28.0,47.0,77.0,167.0,126.0,19.0,1.0,4.89,4.93,4.91,4.98,4.98,4.74,4.87,1.0,1.0,0.0,1.42,114.0,8208.0,1.0,1.0,0.0,2.9,45.0,Entire home,"Washington, DC",within a few hours,t,t,"Takoma, Brightwood, Manor Park",Entire home,Entire home/apt,03/03/2018,31/05/2025,f,t
21753674,125670628.0,38.87753,-76.98328,100%,100%,5.0,2.0,1.0,1.0,$62.00,31.0,360.0,0.0,8.0,13.0,226.0,78.0,1.0,0.0,4.92,4.97,4.85,4.95,4.97,4.86,4.99,2.0,2.0,0.0,0.88,62.0,3844.0,1.0,2.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,f,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,27/02/2018,29/06/2024,f,t
21788048,49195938.0,38.88743,-76.98963,100%,100%,4.0,10.0,3.5,6.0,$588.00,1.0,90.0,10.0,29.0,46.0,131.0,241.0,34.0,4.0,4.93,4.95,4.86,4.97,4.99,4.98,4.85,1.0,1.0,0.0,2.65,204.0,119952.0,3.0,4.0,0.0,3.0,90.0,Entire home,"Washington, DC",within an hour,,t,"Capitol Hill, Lincoln Park",Entire home,Entire home/apt,01/01/2018,02/06/2025,t,t
21793152,6083109.0,38.90478,-76.98926,100%,96%,2.0,2.0,1.0,2.0,$113.00,2.0,30.0,10.0,37.0,60.0,332.0,531.0,49.0,3.0,4.87,4.92,4.88,4.97,4.97,4.81,4.85,1.0,1.0,0.0,5.77,255.0,28815.0,1.0,1.0,0.0,1.8,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire rental unit,Entire home/apt,24/11/2017,02/06/2025,f,t
21879862,4009241.0,38.90239645,-76.99078372,90%,91%,1.0,6.0,1.5,3.0,$185.00,2.0,1125.0,5.0,16.0,21.0,279.0,68.0,20.0,2.0,4.79,4.79,4.65,4.93,4.93,4.37,4.75,1.0,1.0,0.0,1.76,120.0,22200.0,3.0,1.0,0.0,2.0,1125.0,Entire townhouse,"Washington, DC",within a few hours,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,18/04/2022,02/06/2025,f,t
21885282,159644445.0,38.93563,-77.0314,96%,100%,5.0,2.0,1.0,1.0,$63.00,1.0,1125.0,23.0,50.0,80.0,354.0,259.0,55.0,7.0,4.58,4.75,4.53,4.87,4.83,4.5,4.56,3.0,0.0,3.0,2.85,255.0,16065.0,1.0,4.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,31/12/2017,09/06/2025,f,t
21887183,27042315.0,38.93662,-77.0294,100%,100%,1.0,4.0,1.0,1.0,$101.00,1.0,1125.0,27.0,57.0,87.0,267.0,299.0,37.0,5.0,4.85,4.86,4.9,4.9,4.96,4.88,4.83,1.0,1.0,0.0,3.31,222.0,22422.0,1.0,1.0,0.0,1.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,15/01/2018,15/06/2025,f,t
21899068,159777015.0,38.91825,-77.01396,,100%,3.0,3.0,,,,4.0,12.0,0.0,0.0,0.0,0.0,252.0,8.0,0.0,4.88,4.91,4.95,4.96,4.94,4.88,4.87,1.0,1.0,0.0,2.75,64.0,,,3.0,0.0,4.0,12.0,Entire townhouse,"Washington, DC",,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,08/12/2017,13/09/2024,f,t
21994848,160601943.0,38.92591,-77.10191,100%,100%,5.0,4.0,1.0,2.0,$151.00,31.0,300.0,10.0,38.0,68.0,340.0,221.0,0.0,0.0,4.81,4.82,4.81,4.91,4.95,4.85,4.77,3.0,3.0,0.0,2.43,0.0,0.0,0.0,3.0,0.0,31.0,1125.0,Entire rental unit,"Bethesda, MD",within an hour,f,f,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire rental unit,Entire home/apt,02/01/2018,14/12/2023,f,t
22048871,122931819.0,38.92647,-77.02754,100%,100%,2.0,4.0,1.0,2.0,$129.00,3.0,730.0,8.0,22.0,44.0,276.0,291.0,49.0,3.0,4.81,4.93,4.72,4.96,4.94,4.82,4.84,2.0,2.0,0.0,3.19,255.0,32895.0,1.0,2.0,0.0,3.0,730.0,Entire guest suite,,within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire guest suite,Entire home/apt,18/12/2017,13/06/2025,f,t
22075568,8043437.0,38.90508,-77.0281,100%,100%,7.0,1.0,1.0,1.0,$50.00,31.0,365.0,0.0,14.0,44.0,319.0,21.0,3.0,0.0,4.48,4.62,4.29,4.9,4.9,4.86,4.29,7.0,0.0,7.0,0.23,186.0,9300.0,1.0,7.0,0.0,31.0,1125.0,Private room in guesthouse,"Washington, DC",within an hour,f,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room in guesthouse,Private room,20/12/2017,13/04/2025,t,t
